username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
nibrivia;2017-10-12 15:35;1;1;"About to graduate MIT and starting a data consultancy to help small bizs develop a data culture thru R tools & teaching #EARLConf2017";;;#EARLConf2017;"918485323834904577";https://twitter.com/nibrivia/status/918485323834904577
ChristineIyer;2017-10-12 11:30;2;7;"Left 25 year career in Nursing to become a Data Analyst and learn R. Just graduated and starting new job soon. #EARLConf2017";;;#EARLConf2017;"918423709458759680";https://twitter.com/ChristineIyer/status/918423709458759680
earlconf;2017-10-12 10:26;0;0;"Tell us why you want to come to EARL Boston and you could win a 2-day pass – easy! Make sure you use #EARLConf2017 pic.twitter.com/ydYlLsAVgn";;;#EARLConf2017;"918407406534709248";https://twitter.com/earlconf/status/918407406534709248
StatLaw;2017-10-11 21:18;0;1;"At the @earlconf #EARLConf2017 @JennyBryan from @rstudio may not have mentioned #Apache #Zeppelin in her talk about ways to manage projects.";;@earlconf @JennyBryan @rstudio;#EARLConf2017 #Apache #Zeppelin;"918209089376841728";https://twitter.com/StatLaw/status/918209089376841728
VizMonkey;2017-10-10 14:41;0;0;"How to do International Development correctly. From my #EARLConf2017 #rstats talk http:// slides.com/amitkohli/earl /live#/ … Find a Unicorn^2 or a diverse team pic.twitter.com/pJC9NrKt5Q";;;#EARLConf2017 #rstats #;"917746849750114304";https://twitter.com/VizMonkey/status/917746849750114304
mathew_jaya;2017-10-07 15:02;4;10;"Excited to be speaking at #EARLConf2017 #Boston on 11/3 with @frlazzeri again this year! https:// twitter.com/earlconf/statu s/910101114317656065 …";;@frlazzeri;#EARLConf2017 #Boston;"916664981155926016";https://twitter.com/mathew_jaya/status/916664981155926016
jahilliar;2017-10-04 18:44;0;1;"OHHH Baby! EARL here we come #EARLConf2017 pic.twitter.com/uv2unGktj7";;;#EARLConf2017;"915633865749815296";https://twitter.com/jahilliar/status/915633865749815296
ThePierLo;2017-09-20 20:38;0;1;"Impressions #EARLConf2017 pic.twitter.com/AZM3txsXMd";;;#EARLConf2017;"910589104982806530";https://twitter.com/ThePierLo/status/910589104982806530
sudaspark;2017-09-20 06:11;3;7;"Excited to be a speaker at #EARLConf2017 #Boston ... Looking forward to it! https:// twitter.com/earlconf/statu s/910101114317656065 …";;;#EARLConf2017 #Boston;"910370825332805632";https://twitter.com/sudaspark/status/910370825332805632
frlazzeri;2017-09-19 23:37;4;8;"@mathew_jaya Excited to be a speaker at #EARLConf2017 #Boston with you again this year! https:// twitter.com/earlconf/statu s/910101114317656065 …";;@mathew_jaya;#EARLConf2017 #Boston;"910271723890778118";https://twitter.com/frlazzeri/status/910271723890778118
MangoTheCat;2017-09-19 12:20;1;1;"The @earlconf Boston speakers have been announced! #EARLConf2017 https:// twitter.com/earlconf/statu s/910101114317656065 …";;@earlconf;#EARLConf2017;"910101389258444800";https://twitter.com/MangoTheCat/status/910101389258444800
LauraSMango;2017-09-19 12:20;3;3;"The full Boston EARL agenda has been announced! https:// goo.gl/jpbjLJ @earlconf #Boston #EARLConf2017 pic.twitter.com/LbK0t3KgsM";;@earlconf;#Boston #EARLConf2017;"910101204071526401";https://twitter.com/LauraSMango/status/910101204071526401
earlconf;2017-09-19 12:19;5;11;"BOSTON SPEAKER ANNOUNCEMENT: We're very happy to reveal the full agenda for EARL #Boston ! #EARLConf2017 https://www. mango-solutions.com/blog/boston-ea rl-speaker-announcement-agenda-now-available … pic.twitter.com/scpkAqAguc";;;#Boston #EARLConf2017;"910101114317656065";https://twitter.com/earlconf/status/910101114317656065
revodavid;2017-09-19 00:19;15;47;"Highlights (with slides) from some of the R applications presented at the excellent #EARLConf2017 conference http:// blog.revolutionanalytics.com/2017/09/recap- earl-london-2017.html … #rstats";;;#EARLConf2017 #rstats;"909919779481198592";https://twitter.com/revodavid/status/909919779481198592
neilcharles_uk;2017-09-18 13:56;0;1;"Trying out new stuff after #EARLConf2017 . Purrr from @JennyBryan 's keynote & just discovered you can then parallelise it multidplyr. Speedy.";;@JennyBryan;#EARLConf2017;"909763028815695872";https://twitter.com/neilcharles_uk/status/909763028815695872
aworsleynz;2017-09-17 00:36;0;0;"FOMO as im stuck here in auckand #EARLConf2017 #rstats https:// twitter.com/hspter/status/ 907893327571378177 …";;;#EARLConf2017 #rstats;"909199430380699648";https://twitter.com/aworsleynz/status/909199430380699648
ChristCrusaderI;2017-09-17 00:27;0;1;"#EISAPEC17 #EidAladha #EidMubarak #EIJ17 #EOExperience #eoe #EOY #EoS #EpisodeIX #Epic #EP2017 #euets #EARLConf2017 https://www. youtube.com/watch?v=PlktVH kkvJs …";;;#EISAPEC17 #EidAladha #EidMubarak #EIJ17 #EOExperience #eoe #EOY #EoS #EpisodeIX #Epic #EP2017 #euets #EARLConf2017;"909197087371390976";https://twitter.com/ChristCrusaderI/status/909197087371390976
timothywong731;2017-09-16 00:31;3;14;"Great conference #EARLConf2017 ! Many great people and presentations from around the world thanks #mangothecat for organising! pic.twitter.com/XwiK6lYQMY";;;#EARLConf2017 #mangothecat;"908835805564719104";https://twitter.com/timothywong731/status/908835805564719104
MikeKSmith;2017-09-15 13:30;1;3;"For clarification: (also cc @JennyBryan ) #EARLConf2017 pic.twitter.com/x4jJe0KLG9";;@JennyBryan;#EARLConf2017;"908669416635805700";https://twitter.com/MikeKSmith/status/908669416635805700
MikeKSmith;2017-09-15 13:27;1;2;"Adventures in Data Science + Shiny from a statistician's point of view. #EARLConf2017 ( @earlconf ) https://www. slideshare.net/secret/AwaYkXR YkOuQCD …";;@earlconf;#EARLConf2017;"908668568836898816";https://twitter.com/MikeKSmith/status/908668568836898816
LouBajuk;2017-09-15 11:33;2;9;"Congratulations to @MangoTheCat for another fantastic #EARLConf2017 in London this week. Interesting and useful as always.";;@MangoTheCat;#EARLConf2017;"908639913934979072";https://twitter.com/LouBajuk/status/908639913934979072
dmi3k;2017-09-15 11:29;0;1;"Oh, cool! Could other #EARLConf2017 speakers tweet the links to their slides cc @earlconf , please? https:// twitter.com/vizmonkey/stat us/908615097894998017 …";;@earlconf;#EARLConf2017;"908638928730812417";https://twitter.com/dmi3k/status/908638928730812417
VizMonkey;2017-09-15 09:54;2;8;"My #EARLConf2017 stack: Making International Development Data Not Useless: http:// slides.com/amitkohli/earl #rstats #dataforgood";;;#EARLConf2017 #rstats #dataforgood;"908615097894998017";https://twitter.com/VizMonkey/status/908615097894998017
owenjonesuob;2017-09-15 09:41;1;9;"It may be Friday but honestly I am unbelievably happy right now (Thanks @rstudio people at #EARLConf2017 for letting me raid your stand!) pic.twitter.com/vsUXLGHCMy";;@rstudio;#EARLConf2017;"908611630363299840";https://twitter.com/owenjonesuob/status/908611630363299840
MikeKSmith;2017-09-15 07:59;1;6;"Easy choice of t-shirt following #EARLConf2017 (HT @rstudio ) pic.twitter.com/ECB9VoRyST";;@rstudio;#EARLConf2017;"908586046623031297";https://twitter.com/MikeKSmith/status/908586046623031297
dmi3k;2017-09-14 22:35;4;6;"My takeaway from #earlconf2017 : don't fight Shiny vs BI battle. Instead develop analysis and motivate q's that would req org to go beyond BI";;;#earlconf2017;"908444162864721921";https://twitter.com/dmi3k/status/908444162864721921
ThePierLo;2017-09-14 22:17;1;3;"The importance of an (R) Operating Model @sellorm #EARLConf2017 pic.twitter.com/fsD6Sa4WlA";;@sellorm;#EARLConf2017;"908439619729059841";https://twitter.com/ThePierLo/status/908439619729059841
ThePierLo;2017-09-14 22:05;1;5;"Thanks to @MangoTheCat for the amazing experience #EARLConf2017";;@MangoTheCat;#EARLConf2017;"908436498638413825";https://twitter.com/ThePierLo/status/908436498638413825
ThePierLo;2017-09-14 21:57;2;4;"Reproducibility issue with a consequence @JennyBryan #EARLConf2017 pic.twitter.com/iiosiaggqX";;@JennyBryan;#EARLConf2017;"908434506004275201";https://twitter.com/ThePierLo/status/908434506004275201
lizatmango;2017-09-14 21:55;0;9;"Great teamwork this week by everyone @MangoTheCat for #EARLconf2017 - thanks for the unwavering support, hard work & fun #proud #pooped";;@MangoTheCat;#EARLconf2017 #proud #pooped;"908434108350595072";https://twitter.com/lizatmango/status/908434108350595072
ThePierLo;2017-09-14 21:51;1;1;"Why having a workflow @JennyBryan #EARLConf2017 pic.twitter.com/4iL8nCdNVE";;@JennyBryan;#EARLConf2017;"908433164212858880";https://twitter.com/ThePierLo/status/908433164212858880
ThePierLo;2017-09-14 21:47;1;1;"Asynchronous ShinyApps @rstudio #EARLConf2017 https:// medium.com/@joe.cheng/an- informal-intro-to-async-shiny-cbf01c85c4c5 …";;@rstudio @joe;#EARLConf2017;"908432023760621568";https://twitter.com/ThePierLo/status/908432023760621568
ThePierLo;2017-09-14 21:45;2;2;"R journey - Advices from the trenches from Nigel Carpenter #EARLConf2017 pic.twitter.com/dHXShmP1fT";;;#EARLConf2017;"908431576190603264";https://twitter.com/ThePierLo/status/908431576190603264
ThePierLo;2017-09-14 21:41;2;3;"Wisdom #continuosimprovement @hspter #EARLConf2017 pic.twitter.com/yKaOHHqNvD";;@hspter;#continuosimprovement #EARLConf2017;"908430553652826112";https://twitter.com/ThePierLo/status/908430553652826112
R_grrrl_;2017-09-14 21:28;2;7;"Thanks @MangoTheCat for organising such a great conference! Loads of really interesting talks #EARLConf2017";;@MangoTheCat;#EARLConf2017;"908427266513883136";https://twitter.com/R_grrrl_/status/908427266513883136
RuariRhodes;2017-09-14 20:45;4;6;"Every "intro to computing" lecture should start with this slide - @JennyBryan getting us into line, highlight of #EARLConf2017 https:// twitter.com/revodavid/stat us/907897658689417217 …";;@JennyBryan;#EARLConf2017;"908416398153658372";https://twitter.com/RuariRhodes/status/908416398153658372
earlconf;2017-09-14 20:00;1;2;"@elfloruso - great talk AND great t- shirt! #EARLConf2017 https:// twitter.com/nic_crane/stat us/908358621137956864 …";;@elfloruso;#EARLConf2017;"908405067329523713";https://twitter.com/earlconf/status/908405067329523713
CSJCampbell;2017-09-14 19:39;1;1;"Great presentation from @hspter at #EARLConf2017 on avoidable incidents in #dev . Let's also track & learn from near misses cf #healthsafety";;@hspter;#EARLConf2017 #dev #healthsafety;"908399830220894208";https://twitter.com/CSJCampbell/status/908399830220894208
neilcharles_uk;2017-09-14 19:36;1;3;"Fantastic presentation by @jcheng to round off #EARLConf2017 . I'm very glad there are people who are this good at R. Wow.";;@jcheng;#EARLConf2017;"908399062227046400";https://twitter.com/neilcharles_uk/status/908399062227046400
AndrewElasta;2017-09-14 19:11;5;8;"Thanks to @MangoTheCat for an excellent @earlconf from @elastacloud ! #EARLconf2017";;@MangoTheCat @earlconf @elastacloud;#EARLconf2017;"908392776689209346";https://twitter.com/AndrewElasta/status/908392776689209346
lexnederbragt;2017-09-14 18:54;0;2;"Could someone tell me what conference #EARLConf2017 is? Looks like I would have enjoyed attending...";;;#EARLConf2017;"908388435416813569";https://twitter.com/lexnederbragt/status/908388435416813569
A_Lebrecht;2017-09-14 18:06;2;3;"Thanks for a great day at #EARLConf2017 https:// twitter.com/earlconf/statu s/908321565514878976 …";;;#EARLConf2017;"908376379011616769";https://twitter.com/A_Lebrecht/status/908376379011616769
dmi3k;2017-09-14 17:51;2;4;"'Promises' of #Shiny future() by @jcheng #EARLconf2017 the 2 medium articles and the link to the slide deck pic.twitter.com/nN8wQj2lK4";;@jcheng;#Shiny #EARLconf2017;"908372566074695680";https://twitter.com/dmi3k/status/908372566074695680
sellorm;2017-09-14 17:17;12;14;"“An informal intro to async Shiny” by @jcheng #rstats #EARLConf2017 https:// medium.com/@joe.cheng/an- informal-intro-to-async-shiny-cbf01c85c4c5 …";;@jcheng @joe;#rstats #EARLConf2017;"908364014127894533";https://twitter.com/sellorm/status/908364014127894533
martinchan53;2017-09-14 17:11;1;4;"Fantastic talks at @earlconf today! #EARLConf2017 @hspter enjoyed the CD anecdote pic.twitter.com/3K1l5XzaPX";;@earlconf @hspter;#EARLConf2017;"908362535618928640";https://twitter.com/martinchan53/status/908362535618928640
RLadiesGlobal;2017-09-14 17:03;19;75;"Amazing #RLadies at #EARLConf2017 if you are an #RLady and want to join or set up a chapter near you-check out http:// rladies.org pic.twitter.com/UXUVjIfSKT";;;#RLadies #EARLConf2017 #RLady;"908360474038849536";https://twitter.com/RLadiesGlobal/status/908360474038849536
MikeKSmith;2017-09-14 16:59;2;9;"Got virtual high five from @jcheng by having Firefly "shiny" gif in my presentation. #EARLconf2017 pic.twitter.com/P3j6m6E223";;@jcheng;#EARLconf2017;"908359621043265536";https://twitter.com/MikeKSmith/status/908359621043265536
alice_data;2017-09-14 16:56;8;9;"Here are @jcheng promise #rstats slides https:// bit.ly/r-promising-sl ides … #EARLConf2017";;@jcheng;#rstats #EARLConf2017;"908358859294740481";https://twitter.com/alice_data/status/908358859294740481
nic_crane;2017-09-14 16:55;1;13;"And the award for best t-shirt at #EARLConf2017 goes to Florian Brun! pic.twitter.com/g5XciBkALE";;;#EARLConf2017;"908358621137956864";https://twitter.com/nic_crane/status/908358621137956864
R_grrrl_;2017-09-14 16:55;0;2;"Super excited about async shiny #EARLConf2017";;;#EARLConf2017;"908358564057686016";https://twitter.com/R_grrrl_/status/908358564057686016
alice_data;2017-09-14 16:55;1;8;"So cool and future thinking - if you hate waiting whilst #rstats is processing - check this out #promises #rstats #EARLConf2017 pic.twitter.com/lqx7qyhWcy";;;#rstats #promises #rstats #EARLConf2017;"908358433149243392";https://twitter.com/alice_data/status/908358433149243392
mattdray;2017-09-14 16:53;3;2;"Yay for promise pipes! %...>% Travelling forward through with @jcheng #EARLConf2017 #rstats pic.twitter.com/EldNTWuE04";;@jcheng;#EARLConf2017 #rstats;"908358032052060163";https://twitter.com/mattdray/status/908358032052060163
asjlyle;2017-09-14 16:52;4;7;"Great talk about using R to find the optimal use of floorspace for custom flat requirements within a building by @elfloruso #EARLConf2017 pic.twitter.com/RMzKNaRcnq";;@elfloruso;#EARLConf2017;"908357811779854336";https://twitter.com/asjlyle/status/908357811779854336
earlconf;2017-09-14 16:51;1;3;"Thanks to @elfloruso for a great talk on customising the building of apartments #EARLConf2017 #rstats pic.twitter.com/adj3yqi721";;@elfloruso;#EARLConf2017 #rstats;"908357431545262081";https://twitter.com/earlconf/status/908357431545262081
alice_data;2017-09-14 16:50;2;6;"Amazing we can carry on coding whilst #rstats is processing using promise pipe #rstats #EARLConf2017 pic.twitter.com/3PuUtWPxyj";;;#rstats #rstats #EARLConf2017;"908357306362068995";https://twitter.com/alice_data/status/908357306362068995
chrissyatmango;2017-09-14 16:49;1;3;"Final stream 3 presentation an excellent talk from Florian Brun HABX: Using R as an architecture and property dev tool #EARLConf2017 pic.twitter.com/5Q1BA1vxMJ";;;#EARLConf2017;"908357133116289025";https://twitter.com/chrissyatmango/status/908357133116289025
alice_data;2017-09-14 16:47;3;16;"We are being promised by @jcheng a new future world of 'promises' #rstats #EARLConf2017 pic.twitter.com/zZHDdCiJRG";;@jcheng;#rstats #EARLConf2017;"908356472802816005";https://twitter.com/alice_data/status/908356472802816005
m_a_upson;2017-09-14 16:44;1;2;"@jcheng on the pain of single threading in #rstats #shiny , and how he's fixing it... #EARLConf2017 pic.twitter.com/rnCclcXVkq";;@jcheng;#rstats #shiny #EARLConf2017;"908355735922380801";https://twitter.com/m_a_upson/status/908355735922380801
alice_data;2017-09-14 16:42;6;23;"Awesome @jcheng from @rstudio talking about async programming because of synchronous issues & the value of async #EARLConf2017 #rstats pic.twitter.com/mJNrccBU9r";;@jcheng @rstudio;#EARLConf2017 #rstats;"908355250154860545";https://twitter.com/alice_data/status/908355250154860545
MikeKSmith;2017-09-14 16:41;1;2;". @jcheng introducing time travel with the future and promises package as a way of asynchronous calculation in Shiny. #EARLconf2017 pic.twitter.com/PKHB1RY5VI";;@jcheng;#EARLconf2017;"908354995388592130";https://twitter.com/MikeKSmith/status/908354995388592130
earlconf;2017-09-14 16:37;0;5;"In Stream 2, @jcheng has taken to the podium. #earlConf2017 #rstats @rstudio pic.twitter.com/m5sB4w8WBf";;@jcheng @rstudio;#earlConf2017 #rstats;"908354103843180544";https://twitter.com/earlconf/status/908354103843180544
sellorm;2017-09-14 16:36;4;9;". @jcheng of @rstudio has been thinking about async programming in #rstats for a long time, and it's finally here! #EARLConf2017 pic.twitter.com/dJaiLfC5zc";;@jcheng @rstudio;#rstats #EARLConf2017;"908353694986637312";https://twitter.com/sellorm/status/908353694986637312
CSJCampbell;2017-09-14 16:35;1;5;"Joe from @rstudio presenting on asynchronous #rstats #shiny apps at #EARLConf2017";;@rstudio;#rstats #shiny #EARLConf2017;"908353431278157825";https://twitter.com/CSJCampbell/status/908353431278157825
ewen_;2017-09-14 16:32;1;3;"@jcheng bout to drop serious knowledge bombs #EARLConf2017 pic.twitter.com/GF6BLiLJpj";;@jcheng;#EARLConf2017;"908352797913092096";https://twitter.com/ewen_/status/908352797913092096
earlconf;2017-09-14 16:31;5;4;"Florian Brun from @habx_fr explains their revolutionary approach to the customisation of property building #earlConf2017 #rstats pic.twitter.com/uGTHWeS7WG";;@habx_fr;#earlConf2017 #rstats;"908352527032360960";https://twitter.com/earlconf/status/908352527032360960
Lynn_M_Pope;2017-09-14 16:15;1;2;"ML platforms with h2o with Mark Hodnett, Johnson Controls. #EARLConf2017 pic.twitter.com/ODu36jz5gR";;;#EARLConf2017;"908348392807522305";https://twitter.com/Lynn_M_Pope/status/908348392807522305
steve_m_jones18;2017-09-14 16:13;2;3;"#EARLConf2017 a great hotbed for cross-fertilisation of solving your data analysis issues from solutions from other Industries @earlconf pic.twitter.com/WXkzDk6QJD";;@earlconf;#EARLConf2017;"908348096207376384";https://twitter.com/steve_m_jones18/status/908348096207376384
nic_crane;2017-09-14 16:12;0;1;"Web scraping with rvest to predict UK property guardians! #EARLConf2017 pic.twitter.com/wnGJJI6xPg";;;#EARLConf2017;"908347753884999681";https://twitter.com/nic_crane/status/908347753884999681
CSJCampbell;2017-09-14 16:01;2;2;"Konrad from @cybgplc presenting on #BI with #rstats #shiny at #EARLConf2017 pic.twitter.com/1dA4VX3Zq2";;@cybgplc;#BI #rstats #shiny #EARLConf2017;"908345046193274880";https://twitter.com/CSJCampbell/status/908345046193274880
alice_data;2017-09-14 15:58;2;1;"Shout out to @LonBizAnalytics Mark's awesome London meetup - next meetups are on #rstats yay #EARLConf2017 pic.twitter.com/o3qkcV1miL";;@LonBizAnalytics;#rstats #EARLConf2017;"908344147882463232";https://twitter.com/alice_data/status/908344147882463232
alice_data;2017-09-14 15:54;4;5;""Instead of spending time on Hadoop and spark look around your org. people are struggling with excel and #rstats can help" #EARLConf2017";;;#rstats #EARLConf2017;"908343322246295552";https://twitter.com/alice_data/status/908343322246295552
dmi3k;2017-09-14 15:52;2;6;"Small data is valuable data #EARLconf2017 pic.twitter.com/7H7l4KSXoR";;;#EARLconf2017;"908342729700204544";https://twitter.com/dmi3k/status/908342729700204544
niklzgames;2017-09-14 15:51;3;4;"'the problem isn't the data - it's the world' @VizMonkey #EARLConf2017";;@VizMonkey;#EARLConf2017;"908342396521512961";https://twitter.com/niklzgames/status/908342396521512961
alice_data;2017-09-14 15:48;8;15;"Why use #rstats for small data? Amazing plots produced using the #tidyverse to make it #EARLConf2017 pic.twitter.com/lw2zER5S0H";;;#rstats #tidyverse #EARLConf2017;"908341763701723136";https://twitter.com/alice_data/status/908341763701723136
nic_crane;2017-09-14 15:46;2;5;"More Lego in teaching at #EARLConf2017 - Amit Kohli on 'Making International Development Data Less Useless' - great title, really fun talk! pic.twitter.com/1NKvseNGwY";;;#EARLConf2017;"908341167628144640";https://twitter.com/nic_crane/status/908341167628144640
neilcharles_uk;2017-09-14 15:45;1;4;""Not very popular with your marketing department to tell them their sales are anomalies" :) #EARLConf2017 pic.twitter.com/HhIz93CbYH";;;#EARLConf2017;"908341015194619904";https://twitter.com/neilcharles_uk/status/908341015194619904
alice_data;2017-09-14 15:43;3;3;"Awesome Mark talking about small data - valuing using #rstats instead of excel -jitter ggplot task deadlines in banks #EARLConf2017 pic.twitter.com/ZomUPDxxfT";;;#rstats #EARLConf2017;"908340364779687936";https://twitter.com/alice_data/status/908340364779687936
owenjonesuob;2017-09-14 15:39;3;6;"How can we make international data "not useless"? @VizMonkey is telling us how to use #rstats to monitor data consistency #EARLConf2017 pic.twitter.com/elhk3Shx13";;@VizMonkey;#rstats #EARLConf2017;"908339544516374528";https://twitter.com/owenjonesuob/status/908339544516374528
CSJCampbell;2017-09-14 15:33;1;1;"Herve from @Telegraph presenting on anomaly detection with #rstats at #EARLConf2017";;@Telegraph;#rstats #EARLConf2017;"908337954715848704";https://twitter.com/CSJCampbell/status/908337954715848704
RuariRhodes;2017-09-14 15:21;1;3;"Experiencing an unusually high concentration of "so THAT'S how you're meant to do it" moments this week #rstats #EARLConf2017";;;#rstats #EARLConf2017;"908334913803444224";https://twitter.com/RuariRhodes/status/908334913803444224
TraineeGeek;2017-09-14 14:54;1;3;"thanks, really enjoyed the talk, so much excellent advice will explore all the links. #thankyou #EARLConf2017";;;#thankyou #EARLConf2017;"908328136525451270";https://twitter.com/TraineeGeek/status/908328136525451270
m_a_upson;2017-09-14 14:53;4;11;"Great package tip from Adnan @MangoTheCat for logging within data pipelines: https:// github.com/zatonovo/futil e.logger … #rstats #reproducible #EARLConf2017";;@MangoTheCat;#rstats #reproducible #EARLConf2017;"908327908900569088";https://twitter.com/m_a_upson/status/908327908900569088
MikeKSmith;2017-09-14 14:52;1;0;"Hat tip of course to Werner Herzog, @wittertainment , @KermodeMovie and hello to @jasonsfolly . #earlConf2017 https:// twitter.com/lynn_m_pope/st atus/908289702331129856 …";;@wittertainment @KermodeMovie @jasonsfolly;#earlConf2017;"908327628997881856";https://twitter.com/MikeKSmith/status/908327628997881856
mattatmango;2017-09-14 14:45;3;2;"Great bat analytics from Dan Carpenter - less work for councils, quicker decisions for homeowners, happier bats (maybe) #EARLConf2017";;;#EARLConf2017;"908325917709266945";https://twitter.com/mattatmango/status/908325917709266945
Lynn_M_Pope;2017-09-14 14:45;3;5;"Adnan Fiaz "fuel your business" reproducible data pipelines. #EARLConf2017 pic.twitter.com/vn7nqbNoiR";;;#EARLConf2017;"908325885111042050";https://twitter.com/Lynn_M_Pope/status/908325885111042050
LauraSMango;2017-09-14 14:44;3;3;"Learning about data and bats from Dr Dan Carpenter #batman #EARLConf2017 pic.twitter.com/HogpHcJiB6";;;#batman #EARLConf2017;"908325557145915392";https://twitter.com/LauraSMango/status/908325557145915392
nic_crane;2017-09-14 14:36;6;9;"Adnan Fiaz from @MangoTheCat on reproducible data pipelines at #EARLConf2017 pic.twitter.com/sH6YNxYVir";;@MangoTheCat;#EARLConf2017;"908323656501219329";https://twitter.com/nic_crane/status/908323656501219329
mattatmango;2017-09-14 14:29;6;9;"#EARLConf2017 I love the way @m_a_upson is working to change analytic cultures in UK govt";;@m_a_upson;#EARLConf2017;"908321775263666176";https://twitter.com/mattatmango/status/908321775263666176
dmi3k;2017-09-14 14:28;3;7;"Impressive use of #shiny at #tfl #EARLconf2017 pic.twitter.com/egAbv0HBoa";;;#shiny #tfl #EARLconf2017;"908321617704574976";https://twitter.com/dmi3k/status/908321617704574976
earlconf;2017-09-14 14:28;11;31;"Really proud to hear @A_Lebrecht say this is the most women she has ever seen at a tech conference #EARLConf2017 #rstats Good job #Rladies !";;@A_Lebrecht;#EARLConf2017 #rstats #Rladies;"908321565514878976";https://twitter.com/earlconf/status/908321565514878976
MikeKSmith;2017-09-14 14:27;6;14;". @m_a_upson doing a great job presenting his reproducibility work with UK Gov. #EarlConf2017 https:// github.com/ukgovdatascien ce/rap_companion …";;@m_a_upson;#EarlConf2017;"908321255228674050";https://twitter.com/MikeKSmith/status/908321255228674050
revodavid;2017-09-14 14:25;8;17;"UK government has reduced production time for official reports by 75% with reproducible data science processes — @m_a_upson at #EARLconf2017";;@m_a_upson;#EARLconf2017;"908320707595128833";https://twitter.com/revodavid/status/908320707595128833
sellorm;2017-09-14 14:23;3;4;"Brilliant talk from @A_Lebrecht on mark chains in #rstats ! #EARLConf2017";;@A_Lebrecht;#rstats #EARLConf2017;"908320273371459584";https://twitter.com/sellorm/status/908320273371459584
alice_data;2017-09-14 14:21;2;3;"#rstats saving hours with interactive live shiny dashboards & #rmarkdown automated operations reports easily shared data #EARLConf2017 pic.twitter.com/MJZdNpiZSM";;;#rstats #rmarkdown #EARLConf2017;"908319769362931712";https://twitter.com/alice_data/status/908319769362931712
R_grrrl_;2017-09-14 14:14;8;10;"#DataOps seems like a great description of the convergence of DevOps and #datascience @m_a_upson #EARLConf2017";;@m_a_upson;#DataOps #datascience #EARLConf2017;"908318160041988097";https://twitter.com/R_grrrl_/status/908318160041988097
chrissyatmango;2017-09-14 14:07;3;2;"Up now a very interesting presentation on exciting statistical developments with Gov #EARLConf2017 #DataOps pic.twitter.com/bJjTWtmMRv";;;#EARLConf2017 #DataOps;"908316350384410624";https://twitter.com/chrissyatmango/status/908316350384410624
alice_data;2017-09-14 14:07;6;9;"Yay @TfL are using #rstats - they are new to R but they are using #rshiny for dashboards & #rmarkdown #EARLConf2017 #everyjourneymatters pic.twitter.com/ixlkMPq4Dv";;@TfL;#rstats #rshiny #rmarkdown #EARLConf2017 #everyjourneymatters;"908316300363145216";https://twitter.com/alice_data/status/908316300363145216
CSJCampbell;2017-09-14 14:03;2;4;"Abigail from@uSwitchUK presenting on multi-channel attribution with #rstats at #EARLConf2017";;@uSwitchUK;#rstats #EARLConf2017;"908315161177489409";https://twitter.com/CSJCampbell/status/908315161177489409
dmi3k;2017-09-14 14:02;1;1;"Reliability of journey time is a key metric at @TfL #EARLconf2017 pic.twitter.com/JJeMQsHpIC";;@TfL;#EARLconf2017;"908314904184152064";https://twitter.com/dmi3k/status/908314904184152064
MikeKSmith;2017-09-14 13:57;2;4;". @revodavid making excellent points about reproducibility. Referencing @grssnbchr https:// timogrossenbacher.ch/2017/07/a-trul y-reproducible-r-workflow/ … #EARLConf2017";;@revodavid @grssnbchr;#EARLConf2017;"908313743972593665";https://twitter.com/MikeKSmith/status/908313743972593665
m_a_upson;2017-09-14 13:52;3;4;"For production consider VM/Containers to stabilise your environment for #rstats analysis Great advice from @revodavid @Docker #EARLConf2017";;@revodavid @Docker;#rstats #EARLConf2017;"908312442291326976";https://twitter.com/m_a_upson/status/908312442291326976
owenjonesuob;2017-09-14 13:52;2;3;"Throwback to @JennyBryan 's talk yesterday morning! @revodavid talking about reproducible analysis #EARLConf2017 pic.twitter.com/By1FUKP5gU";;@JennyBryan @revodavid;#EARLConf2017;"908312403577851905";https://twitter.com/owenjonesuob/status/908312403577851905
dmi3k;2017-09-14 13:50;2;2;"Geo data in R #EARLconf2017 pic.twitter.com/wAxzWUR4f8";;;#EARLconf2017;"908311954116239360";https://twitter.com/dmi3k/status/908311954116239360
alice_data;2017-09-14 13:50;3;2;"Shout out to #rstats forecast to compare prophet with other methods for performance-recommend meanabsolute%errors #modelchoice #EARLConf2017 pic.twitter.com/QmGs0AQDrU";;;#rstats #modelchoice #EARLConf2017;"908311899640561665";https://twitter.com/alice_data/status/908311899640561665
AgnesAltmets;2017-09-14 13:49;2;7;"Representing @AutoTraderLife at #EARLConf2017 . Brilliant talks by @JennyBryan and @hspter why talking about workflows is important pic.twitter.com/Fk3LZxld2E";;@AutoTraderLife @JennyBryan @hspter;#EARLConf2017;"908311866874716160";https://twitter.com/AgnesAltmets/status/908311866874716160
alice_data;2017-09-14 13:46;0;2;"Prophet is a additive regression model with 4 components, the right data is needed, very quick output and predictions #rstats #EARLConf2017 pic.twitter.com/wDXFXEQV5q";;;#rstats #EARLConf2017;"908310979401920513";https://twitter.com/alice_data/status/908310979401920513
